TP_FUNDO;CNPJ_FUNDO;DT_REG;CNPJ_AUDITOR;AUDITOR
FIP;21.524.915/0001-76;2014-12-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.524.944/0001-38;2014-12-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.525.884/0001-78;2014-12-05;24.882.658/0001-32;YPC AUDITUN S AUDITORIA INDEPENDENTE S/S
FIP;21.525.908/0001-99;2014-12-05;08.347.086/0001-35;NOVA MASTER AUDITORES INDEPENDENTES
FIP;21.547.019/0001-22;2014-12-12;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.550.283/0001-15;2014-12-11;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.550.359/0001-02;2014-12-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.550.382/0001-05;2014-12-12;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.556.704/0001-15;2014-12-26;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;21.561.313/0001-99;2014-12-17;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;21.566.723/0001-22;2014-12-16;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;21.567.179/0001-33;2014-12-26;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.570.412/0001-37;2014-12-10;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.570.417/0001-60;2014-12-09;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.570.418/0001-04;2014-12-09;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.570.419/0001-59;2014-12-09;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.570.466/0001-00;2015-06-18;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.570.468/0001-91;2014-12-17;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.570.471/0001-05;2014-12-24;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.589.362/0001-30;2014-12-22;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.596.702/0001-50;2014-12-22;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIP;21.596.774/0001-05;2014-12-23;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.598.815/0001-94;2014-01-08;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.613.190/0001-92;2015-01-07;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.658.445/0001-33;2015-01-27;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;21.669.028/0001-96;2016-04-11;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;21.669.033/0001-07;2016-08-15;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;21.681.273/0001-19;2017-12-28;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;21.756.024/0001-45;2015-03-17;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.796.524/0001-00;2015-03-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.796.546/0001-70;2015-03-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.798.423/0001-79;2015-03-16;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;21.862.328/0001-97;2015-07-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;21.862.357/0001-59;2015-06-24;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;21.862.549/0001-65;2015-06-24;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;21.862.783/0001-92;2015-04-29;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;21.917.285/0001-08;2015-03-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.917.293/0001-46;2015-03-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;21.937.741/0001-73;2015-07-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;21.956.449/0001-06;2015-03-06;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;22.013.517/0001-58;2015-03-26;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.014.007/0001-03;2015-03-20;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;22.061.555/0001-86;2015-03-18;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.101.543/0001-38;2015-04-01;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIP;22.101.599/0001-92;2015-05-29;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;22.101.732/0001-00;2015-03-31;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.101.904/0001-46;2015-04-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;22.175.248/0001-26;2015-04-06;06.096.033/0001-63;BLB - AUDITORES INDEPENDENTES
FIP;22.175.284/0001-90;2015-04-06;09.513.228/0001-50;AASS AUDITORIA E ASSESSORIA S/S
FIP;22.183.927/0001-47;2015-04-13;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;22.188.555/0001-41;2015-04-08;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.194.580/0001-38;2015-11-30;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;22.195.356/0001-60;2018-08-31;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;22.219.279/0001-31;2015-04-13;03.243.327/0001-82;POLEZA AUDITORES INDEPENDENTES SS
FIP;22.289.435/0001-30;2017-12-26;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;22.307.066/0001-61;2015-05-15;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.406.951/0001-06;2015-06-02;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.406.967/0001-00;2015-09-22;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.406.997/0001-17;2015-12-16;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;22.407.014/0001-67;2015-12-03;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;22.450.865/0001-92;2016-07-28;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;22.451.012/0001-75;2015-05-19;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;22.454.929/0001-23;2015-06-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.473.296/0001-09;2015-06-01;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;22.489.410/0001-80;2015-05-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.508.178/0001-80;2015-06-05;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;22.509.589/0001-90;2015-10-16;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;22.514.511/0001-64;2015-06-02;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.514.615/0001-79;2015-06-02;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.544.448/0001-09;2015-05-28;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;22.574.618/0001-06;2015-07-07;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.589.904/0001-37;2015-07-02;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;22.591.107/0001-94;2015-07-02;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;22.601.577/0001-91;2015-07-02;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;22.604.380/0001-06;2015-08-06;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;22.654.141/0001-60;2015-08-05;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;22.662.741/0001-70;2015-06-19;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.667.435/0001-27;2015-06-18;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;22.667.831/0001-54;2015-06-18;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.684.141/0001-03;2015-06-25;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.712.828/0001-05;2015-06-24;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;22.712.862/0001-80;2015-06-25;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.773.479/0001-31;2015-07-28;10.892.343/0001-61;HIRASHIMA & ASSOCIADOS AUDITORES INDEPENDENTES
FIP;22.802.858/0001-02;2015-07-08;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;22.802.894/0001-76;2015-07-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.918.111/0001-14;2015-08-04;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;22.936.932/0001-83;2015-07-31;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;22.945.918/0001-46;2015-08-06;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.945.934/0001-39;2015-09-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;22.957.598/0001-44;2015-11-25;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;22.985.157/0001-56;2015-08-06;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.005.210/0001-78;2015-09-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.076.583/0001-30;2015-08-18;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.109.688/0001-48;2019-08-05;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.109.701/0001-69;2015-09-25;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.109.725/0001-18;2015-10-08;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.109.759/0001-02;2015-11-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.177.489/0001-77;2015-11-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.177.695/0001-87;2015-09-18;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.225.885/0001-22;2015-11-04;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.294.057/0001-46;2015-09-18;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.312.868/0001-22;2015-09-24;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;23.330.914/0001-16;2016-12-22;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;23.361.008/0001-89;2016-11-29;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.378.941/0001-69;2015-10-01;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.379.436/0001-39;2015-10-13;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.381.392/0001-81;2015-10-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.382.531/0001-91;2015-10-28;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.418.019/0001-58;2015-10-08;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;23.445.415/0001-74;2015-10-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.445.518/0001-34;2015-10-14;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.456.214/0001-72;2015-10-13;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;23.456.268/0001-38;2015-10-13;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.456.347/0001-49;2015-10-14;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.466.200/0001-30;2015-11-03;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;23.502.240/0001-90;2015-10-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.502.265/0001-93;2015-10-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.502.292/0001-66;2015-10-28;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.502.427/0001-93;2015-10-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.513.222/0001-03;2015-11-05;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.547.366/0001-80;2015-12-10;07.796.259/0001-30;PREMIUMBRAVO AUDITORES INDEPENDENTES
FIP;23.547.412/0001-41;2015-12-11;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.611.498/0001-24;2015-11-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.611.562/0001-77;2015-11-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.611.613/0001-60;2015-11-09;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.611.660/0001-04;2015-12-03;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.631.606/0001-20;2015-11-11;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.631.669/0001-87;2015-11-11;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.680.300/0001-64;2015-11-17;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.700.564/0001-32;2016-12-13;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;23.726.253/0001-42;2016-12-14;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.729.008/0001-99;2016-01-28;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.738.050/0001-76;2016-02-15;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.738.051/0001-10;2016-02-15;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.740.700/0001-18;2016-06-10;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.740.724/0001-77;2016-12-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.740.741/0001-04;2015-11-30;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.740.757/0001-17;2016-12-16;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.740.768/0001-05;2016-12-14;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.740.783/0001-45;2017-02-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.740.793/0001-80;2020-03-09;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.742.365/0001-97;2016-12-09;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;23.742.374/0001-88;2015-11-30;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;23.742.386/0001-02;2015-11-30;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.742.669/0001-54;2015-11-27;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.742.694/0001-38;2015-11-27;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.742.785/0001-73;2015-12-02;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.768.570/0001-21;2015-12-03;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.781.192/0001-16;2016-12-19;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.815.846/0001-85;2017-08-04;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.818.999/0001-86;2015-12-11;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.828.374/0001-03;2015-12-23;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.834.911/0001-10;2015-12-23;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;23.838.435/0001-05;2015-12-15;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;23.838.457/0001-75;2015-12-15;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;23.838.479/0001-35;2015-12-22;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIP;23.838.494/0001-83;2015-12-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.848.949/0001-41;2015-12-16;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.848.957/0001-98;2015-12-16;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.849.313/0001-14;2015-12-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.853.656/0001-52;2015-12-13;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.884.568/0001-18;2016-02-18;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;23.884.576/0001-64;2016-11-22;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;23.884.808/0001-84;2015-12-28;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;23.954.504/0001-46;2016-05-20;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;23.957.017/0001-37;2016-06-07;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIP;24.164.310/0001-00;2016-03-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;24.186.537/0001-56;2016-02-18;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;24.193.640/0001-23;2016-02-23;08.347.086/0001-35;NOVA MASTER AUDITORES INDEPENDENTES
FIP;24.193.650/0001-69;2016-02-23;08.347.086/0001-35;NOVA MASTER AUDITORES INDEPENDENTES
FIP;24.193.656/0001-36;2016-02-23;08.347.086/0001-35;NOVA MASTER AUDITORES INDEPENDENTES
FIP;24.258.072/0001-00;2016-03-01;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;24.371.953/0001-24;2016-03-14;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;24.415.574/0001-99;2016-04-08;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;24.426.739/0001-28;2016-06-08;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIP;24.506.303/0001-49;2016-04-08;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;24.506.374/0001-41;2016-04-08;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;24.537.097/0001-34;2016-04-14;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;24.565.856/0001-72;2016-04-12;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;24.571.888/0001-80;2016-12-06;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;24.678.794/0001-05;2016-08-17;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;24.678.981/0001-99;2016-04-28;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;24.701.488/0001-42;2016-05-11;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;24.751.242/0001-85;2017-05-05;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIP;24.764.405/0001-64;2016-04-18;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIP;24.768.711/0001-79;2016-05-18;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;24.775.115/0001-16;2016-05-12;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;24.775.122/0001-18;2016-05-11;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;24.794.680/0001-20;2016-05-18;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;24.852.992/0001-43;2016-05-25;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;24.874.305/0001-90;2016-05-27;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;24.874.326/0001-06;2016-05-27;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;24.900.071/0001-09;2016-09-27;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;24.915.689/0001-42;2016-06-30;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;24.987.582/0001-00;2016-07-11;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;25.033.015/0001-87;2016-06-23;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;25.080.527/0001-02;2016-11-07;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;25.080.536/0001-95;2017-01-17;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;25.140.597/0001-09;2016-07-12;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;25.140.638/0001-59;2017-12-28;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;25.166.362/0001-88;2016-08-11;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;25.167.345/0001-65;2016-08-15;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIP;25.167.377/0001-60;2016-07-12;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;25.206.612/0001-66;2016-08-08;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIP;25.245.610/0001-86;2017-01-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;25.245.933/0001-70;2016-07-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIP;25.334.044/0001-89;2016-08-15;26.230.862/0001-02;BAKER TILLY BRASIL MG AUDITORES INDEPENDENTES
FIP;25.961.287/0001-47;2016-08-17;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;25.961.315/0001-26;2016-08-17;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;26.013.715/0001-72;2016-12-30;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIP;26.090.534/0001-40;2016-12-05;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;26.142.210/0001-08;2016-11-04;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;26.183.857/0001-88;2017-07-12;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;26.195.211/0001-10;2016-12-13;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;26.226.194/0001-31;2017-05-12;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIP;26.266.753/0001-37;2016-10-03;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIP;26.290.061/0001-24;2016-10-14;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIP;26.314.464/0001-66;2016-10-21;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIP;26.315.587/0001-11;2017-06-23;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
