ident_ativo;nm_ativo;eh_fundo_vedado;nm_fundo;cnpj_admin;cnpj_gestor;enquad_sprev;enquad_sprev_pad;atende_art15;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_ATIV;DT_INI_EXERC;DT_FIM_EXERC;CLASSE;DT_INI_CLASSE;RENTAB_FUNDO;CONDOM;FUNDO_COTAS;FUNDO_EXCLUSIVO;TRIB_LPRAZO;INVEST_QUALIF;TAXA_PERFM;INF_TAXA_PERFM;TAXA_ADM;INF_TAXA_ADM;VL_PATRIM_LIQ.x;DT_PATRIM_LIQ;TP_FUNDO;qtd_rpps_investindo;eh_investigado;DT_COMPTC;VL_PATRIM_LIQ.y;NR_COTST
23875817000109; Vinci Fatorial Dinamico FIA;0;VINCI FATORIAL DINÂMICO FUNDO DE INVESTIMENTO EM AÇÕES;00066670;13421810;Artigo 8º, Inciso II, 'a';ART8IIA; 1;VINCI FATORIAL DINÂMICO FUNDO DE INVESTIMENTO EM AÇÕES;2015-12-30;2015-12-30;NA;EM FUNCIONAMENTO NORMAL;2015-12-30;2015-12-30;2019-12-01;2020-11-30;Fundo de Ações;2015-12-30;Ibovespa;Aberto;N;N;NA;N; 20;-;1;NA;166345891.57;2020-05-29;NA;   5;0;2020-05-29;  166345891,6;    75
23876086000116; JT PREV DESENVOLVIMENTO HABITACIONAL FII - JTPR11;1;JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB;00806535;11916849;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB;2016-03-23;2015-12-10;NA;EM FUNCIONAMENTO NORMAL;2016-11-16;NA;2019-07-01;2020-06-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;   7;0;NA;NA;NA
23896287000185; PYXIS INSTITUCIONAL IMA-B FI RENDA FIXA;1;FUNDO DE INVESTIMENTO DE RENDA FIXA PYXIS INSTITUCIONAL IMA-B;00806535;22119959;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;FUNDO DE INVESTIMENTO DE RENDA FIXA PYXIS INSTITUCIONAL IMA-B;2016-10-05;2015-12-19;NA;EM FUNCIONAMENTO NORMAL;2016-10-26;2016-10-26;2020-01-01;2020-12-31;Fundo de Renda Fixa;2015-12-19;Índice de Mercado Andima todas NTN-B;Aberto;N;N;NA;S; 20;"Adicionalmente à remuneração prevista no caput deste Artigo, o FUNDO, com base em seuresultado, pagará a GESTORA, a título de performance (""Prêmio""), o equivalente a 20% (vintepor cento) da valorização da cota do FUNDO que, em cada semestre civil, exceder o índiceIMA-B.";1;NA;33629657.60;2020-05-29;NA;   6;0;2020-05-29;   33315018,2;     6
23948236000150; TERRA NOVA IMA-B FIC RENDA FIXA;1;TERRA NOVA IMAB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA;42066258;12678380;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;TERRA NOVA IMAB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA;2016-12-06;2016-10-20;NA;EM FUNCIONAMENTO NORMAL;2016-12-27;2016-12-27;2019-07-01;2020-06-30;Fundo de Renda Fixa;2016-10-20;NA;Aberto;S;N;S;N;  0;NA;0.9;NA;71234853.85;2020-05-28;NA;   7;1;2020-05-29;   71226743,6;     9
23948956000115; MULTINVEST GRAU DE INVESTIMENTO FIC FI DE RENDA FIXA;0;MULTINVEST GRAU DE INVESTIMENTO FIC FIRF;72027832;12564465;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;MULTINVEST GRAU DE INVESTIMENTO FUNDO DE INVESTIMENTO RENDA FIXA;2016-05-12;2016-04-12;NA;EM FUNCIONAMENTO NORMAL;2016-07-20;2016-07-20;2020-01-01;2020-12-31;Fundo de Renda Fixa;2016-04-12;OUTROS;Aberto;S;N;S;S; 20;NA;0.65;NA;17146587.74;2020-05-29;NA;   4;0;2020-05-29;   17146587,7;     6
23954899000187; TOWER BRIDGE II IMA-B 5 FI RENDA FIXA;1;TOWER II RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;42066258;42066258;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;TOWER II RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;2016-03-31;2015-12-28;NA;EM FUNCIONAMENTO NORMAL;2016-03-31;2016-03-31;2020-01-01;2020-12-31;Fundo de Renda Fixa;2015-12-28;Índice de Mercado Andima NTN-B até 5 anos;Aberto;N;N;S;S;NA;NA;NA;NA;71150069.70;2020-05-28;NA;  25;0;2020-05-29;   71162054,5;    26
23956882000169; Sul Brasil FIDC Aberto Multisetorial;0;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ABERTO MULTISSETORIAL;13486793;13486793;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ABERTO MULTISSETORIAL;2016-03-14;2015-12-11;NA;EM FUNCIONAMENTO NORMAL;2016-07-06;NA;2020-02-01;2021-01-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;   5;0;NA;NA;NA
23957101000150; SUL INVEST FIDC ABERTO - SENIOR;0;SUL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL;62285390;24515907;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;SUL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL;2016-03-11;2015-12-11;NA;LIQUIDAÇÃO;2018-09-28;NA;2020-02-01;2021-01-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;   5;0;NA;NA;NA
24022566000182; BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA IDKA PRE 2;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA IDKA PRÉ 2;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA IDKA PRÉ 2;2016-06-09;2016-06-09;NA;EM FUNCIONAMENTO NORMAL;2016-06-17;2016-06-17;2020-06-01;2021-05-31;Fundo de Renda Fixa;2016-06-09;OUTROS;Aberto;N;N;S;N;  0;NA;0.2;NA;956403313.18;2020-05-29;NA; 119;0;2020-05-29;  956403313,2;   110
24117278000101; BB PREVIDENCIARIO RENDA FIXA TITULOS PUBLICOS XI;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS XI FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS XI FUNDO DE INVESTIMENTO;2016-03-11;2016-03-10;NA;EM FUNCIONAMENTO NORMAL;2016-03-14;2016-03-14;2020-01-01;2020-12-31;Fundo de Renda Fixa;2016-03-10;OUTROS;Aberto;S;N;N;N;  0;NA;0.2;NA;196923913.53;2020-05-29;NA;  45;0;2020-05-29;  196923913,5;    45
24445360000165; AR CAPITAL IMOBILIÁRIOS I FIDC Sênior;0;AR BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMOBILIÁRIOS I;00806535;15403817;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;AR BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMOBILIÁRIOS I;2016-07-21;2016-08-30;NA;EM FUNCIONAMENTO NORMAL;2016-12-08;NA;2020-04-01;2021-03-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIDC;   8;0;NA;NA;NA
24466719000180; OAK FI RENDA FIXA CRÉDITO PRIVADO;0;OAK FUNDO DE INVESTIMENTO EM RENDA FIXA - CRÉDITO PRIVADO;42066258;33918160;Artigo 7º, Inciso VII, 'b';ART7VIIB; 0;OAK FUNDO DE INVESTIMENTO EM RENDA FIXA - CRÉDITO PRIVADO;2016-04-05;2016-03-17;NA;EM FUNCIONAMENTO NORMAL;2016-06-24;2016-06-24;2020-02-01;2021-01-31;Fundo de Renda Fixa;2016-11-29;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;N;N;S;S; 20;IPCA+6;0.9;NA;175309883.74;2020-03-26;NA;   2;0;NA;NA;NA
24571992000175; ITAÚ AÇÕES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;0;ITAÚ AÇÕES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 8º, Inciso II, 'a';ART8IIA; 1;ITAÚ AÇÕES DUNAMIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2016-09-02;2016-08-31;NA;EM FUNCIONAMENTO NORMAL;2016-09-12;2016-09-12;2020-04-01;2021-03-31;Fundo de Ações;2016-08-31;Ibovespa;Aberto;S;N;NA;N;NA;NA;NA;NA;3016388876.97;2020-05-29;NA; 170;0;2020-05-29; 3016388877,0; 50146
24796602000165; OAK FIC RENDA FIXA CRÉDITO PRIVADO¹;1;OAK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA - CRÉDITO PRIVADO;42066258;33918160;Artigo 7º, Inciso VII, 'b';ART7VIIB; 0;OAK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA - CRÉDITO PRIVADO;2016-05-17;2016-05-03;NA;EM FUNCIONAMENTO NORMAL;2016-12-02;2016-12-02;2020-01-01;2020-12-31;Fundo de Renda Fixa;2016-11-29;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;S;N;S;S;  0;NA;0.35;NA;102456182.47;2019-05-14;NA;   3;0;NA;NA;NA
24947261000181; INTERINVEST FI EM RENDA FIXA;1;INVEXA FUNDO DE INVESTIMENTO EM RENDA FIXA;02671743;13333516;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;INVEXA FUNDO DE INVESTIMENTO EM RENDA FIXA;2016-07-27;2016-07-27;2019-07-18;CANCELADA;2019-07-18;2016-08-03;2019-01-01;2019-12-31;Fundo de Renda Fixa;2016-07-27;DI de um dia;Aberto;N;N;NA;S; 20;NA;0.5;NA;0.00;2019-07-24;NA;   1;0;NA;NA;NA
24986084000142; SANTANDER STAR LONG & SHORT DIRECIONAL FIC MULTIMERCADO;0;SANTANDER STAR LONG & SHORT DIRECIONAL MULTIMERCADO FIC FI;90400888;10231177;Artigo 8º, Inciso III;ART8III; 1;SANTANDER STAR LONG & SHORT DIRECIONAL MULTIMERCADO FIC FI;2017-03-30;2016-05-23;NA;EM FUNCIONAMENTO NORMAL;2017-03-31;2017-03-31;2020-03-01;2021-02-28;Fundo Multimercado;2017-03-31;DI de um dia;Aberto;S;N;N;N; 20;NA;1.9;NA;279744363.82;2020-05-29;NA;   4;0;2020-05-29;  279744363,8;  2235
25069955000126; BB PREVIDENCIÁRIO RENDA FIXA TITULOS PÚBLICOS XII FUNDO DE INVESTIMENTO;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS XII FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS XII FUNDO DE INVESTIMENTO;2016-07-22;2016-07-14;NA;EM FUNCIONAMENTO NORMAL;2016-07-25;2016-07-25;2020-01-01;2020-12-31;Fundo de Renda Fixa;2016-07-14;OUTROS;Aberto;N;N;N;N;  0;NA;0.2;NA;59881175.09;2020-05-29;NA;  96;0;2020-05-29;   59881175,1;    21
25078994000190; BB PREVIDENCIÁRIO RF ALOCAÇÃO ATIVA FIC;0;BB PREVIDENCIARIO RENDA FIXA ALOCAÇÃO ATIVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIARIO RENDA FIXA ALOCAÇÃO ATIVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2016-08-23;2016-08-23;NA;EM FUNCIONAMENTO NORMAL;2016-08-31;2016-08-31;2019-07-01;2020-06-30;Fundo de Renda Fixa;2016-08-23;OUTROS;Aberto;S;N;N;N;  0;NA;0.3;NA;10653642517.78;2020-05-29;NA; 611;0;2020-05-29;10653642517,8;   595
25306703000173; ITAU INSTITUCIONAL ALOCAÇÃO DINAMICA II RF FIC FI;0;ITAU INSTITUCIONAL ALOCAÇÃO DINÂMICA II RENDA FIXA FUNDO DE INVEST EM COTAS DE FDOS DE INVESTIMENTO;60701190;60701190;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;ITAU INSTITUCIONAL ALOCAÇÃO DINÂMICA II RENDA FIXA FUNDO DE INVEST EM COTAS DE FDOS DE INVESTIMENTO;2016-09-06;2016-09-06;2019-05-23;CANCELADA;2019-05-23;2016-11-14;2018-11-01;2019-10-31;Fundo de Renda Fixa;2016-09-06;OUTROS;Aberto;S;N;S;N;  0;NA;0.4;NA;0.00;2019-05-24;NA; 201;0;NA;NA;NA
25329003000102; PHENOM CAPITAL BRASIL REALTY FII;0;PHENOM CAPITAL BRASIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;15489568;19182613;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;PHENOM CAPITAL BRASIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-25;2016-06-21;2017-07-27;CANCELADA;2017-07-27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F.I.I.;   1;0;NA;NA;NA
26207741000131; INTERINVEST JURO REAL FI EM RENDA FIXA;1;INVEXA JURO REAL FUNDO DE INVESTIMENTO EM RENDA FIXA;02671743;13333516;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;INVEXA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2016-12-02;2016-09-06;NA;EM FUNCIONAMENTO NORMAL;2016-12-13;2016-12-13;2020-01-01;2020-12-31;Fundo Multimercado;2020-05-18;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;N;N;S;S; 20;NA;1.2;NA;9842618.01;2020-05-29;NA;   2;0;2020-05-29;    9842618,0;     3
26207771000148; FIC HORUS VETOR MULT. CRED. PRIVADO;1;NA;NA;NA;NA;NA;NA;HORUS VETOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2016-12-20;2016-08-08;2019-07-18;CANCELADA;2019-07-18;2017-05-23;2018-10-01;2019-09-30;Fundo Multimercado;2016-08-08;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;S;N;S;S; 20;NA;1.55;NA;105412.71;2019-07-17;NA;  13;0;NA;NA;NA
26269692000161; ITAÚ PRIVATE S&P 500 BRL FIC MULTIMERCADO;0;ITAÚ PRIVATE MULTIMERCADO S&P500® BRL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 8º, Inciso III;ART8III; 1;ITAÚ PRIVATE MULTIMERCADO S&P500® BRL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2017-01-20;2017-01-19;NA;EM FUNCIONAMENTO NORMAL;2017-01-31;2017-01-31;2019-11-01;2020-10-31;Fundo Multimercado;2017-01-19;OUTROS;Aberto;S;N;S;N;  0;NA;1;NA;892926985.20;2020-05-29;NA;  13;0;2020-05-29;  892926985,2;   932
26326285000149; PREMIUM IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;1;PREMIUM IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;42066258;12678380;Artigo 7º, Inciso III, 'a';ART7IIIA; 0;PREMIUM IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2017-05-31;2017-04-20;NA;EM FUNCIONAMENTO NORMAL;2017-07-06;2017-07-06;2019-07-01;2020-06-30;Fundo de Renda Fixa;2017-04-20;OUTROS;Aberto;S;N;S;N;  0;NA;1.2;NA;83819706.75;2020-05-28;NA;   2;1;2020-05-29;   83815568,5;     3
26326293000195; TERRA NOVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;1;TERRA NOVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;42066258;12678380;Artigo 8º, Inciso III;ART8III; 0;TERRA NOVA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2016-12-06;2016-11-01;NA;EM FUNCIONAMENTO NORMAL;2017-05-12;2017-05-12;2019-07-01;2020-06-30;Fundo Multimercado;2016-11-01;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);Aberto;S;N;S;N; 20;NA;1.5;NA;9622372.23;2020-05-28;NA;   2;1;2020-05-29;    9621685,4;     3
26326321000174; TERRA NOVA IMA-B II FIC RENDA FIXA;1;TERRA NOVA IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA II;42066258;12678380;Artigo 7º, Inciso III, 'a';ART7IIIA; 0;TERRA NOVA IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA II;2017-02-13;2017-02-13;NA;EM FUNCIONAMENTO NORMAL;2017-03-10;2017-03-10;2019-07-01;2020-06-30;Fundo de Renda Fixa;2017-02-13;NA;Aberto;S;N;S;N;  0;NA;1.2;NA;101645350.12;2020-05-28;NA;   5;1;2020-05-29;  101636295,7;     7
26327862000117; PREMIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;1;PREMIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;42066258;12678380;Artigo 7º, Inciso VII, 'b';ART7VIIB; 0;PREMIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2017-08-02;2017-08-02;NA;EM FUNCIONAMENTO NORMAL;2017-08-02;2017-08-02;2019-07-01;2020-06-30;Fundo de Renda Fixa;2017-08-02;NA;Aberto;S;N;S;N;  0;NA;1;NA;80014610.44;2020-05-28;NA;   2;1;2020-05-29;   80010194,3;     5
26507132000106; SANTANDER RENDA FIXA ATIVO FIC FI;0;SANTANDER RENDA FIXA ATIVO FIC FI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER RENDA FIXA ATIVO FIC FI;2017-04-27;2016-10-07;NA;EM FUNCIONAMENTO NORMAL;2017-05-09;2017-05-09;2020-04-01;2021-03-31;Fundo de Renda Fixa;2016-10-07;NA;Aberto;S;N;N;N;  0;NA;0.4;NA;994985516.13;2020-05-29;NA;  59;0;2020-05-29;  994985516,1;   100
26549933000126; XP MACRO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;0;XP MACRO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;02201501;07625200;Artigo 8º, Inciso III;ART8III; 0;XP MACRO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2016-12-29;2016-12-29;NA;EM FUNCIONAMENTO NORMAL;2017-01-18;2017-01-18;2020-04-01;2021-03-31;Fundo Multimercado;2016-12-29;DI de um dia;Aberto;S;N;S;N; 20;Para informações adicionais, vide o Regulamento;1.25;NA;424551868.48;2020-05-29;NA;   3;0;2020-05-29;  424551868,5; 11262
26587503000107; NEST FUNDO DE INVESTIMENTOS EM AÇÕES;0;NEST FUNDO DE INVESTIMENTOS EM AÇÕES;02201501;08466131;Artigo 8º, Inciso II, 'a';ART8IIA; 0;NEST FUNDO DE INVESTIMENTOS EM AÇÕES;2017-01-24;2017-01-18;NA;EM FUNCIONAMENTO NORMAL;2017-02-01;2017-02-01;2020-04-01;2021-03-31;Fundo de Ações;2017-01-18;Ibovespa;Aberto;N;N;NA;N; 20;'Para informações adicionais, vide o Regulamento;2;NA;110837194.62;2020-05-29;NA;   1;0;2020-05-29;  110837194,6;   483
26673556000132; ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE AÇÕES;0;ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES;59281253;11752203;Artigo 8º, Inciso II, 'a';ART8IIA; 1;ALASKA BLACK INSTITUCIONAL FUNDO DE INVESTIMENTO DE ACOES;2017-02-16;2017-02-16;NA;EM FUNCIONAMENTO NORMAL;2017-02-21;2017-02-21;2019-07-01;2020-06-30;Fundo de Ações;2017-02-16;NA;Aberto;N;N;NA;N; 20;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2;NA;1882965832.22;2020-05-29;NA;   2;0;2020-05-29; 1882965832,2;122669
26680228000163; Icatu Vanguarda Estratégia FI Multimercado;0;ICATU VANGUARDA ESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO;00066670;68622174;Artigo 8º, Inciso III;ART8III; 1;ICATU VANGUARDA ESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2016-12-21;2016-12-21;NA;EM FUNCIONAMENTO NORMAL;2016-12-28;2016-12-28;2019-12-01;2020-11-30;Fundo Multimercado;2016-12-21;DI de um dia;Aberto;N;N;N;N; 20;-;1;NA;90623264.11;2020-05-29;NA;   4;0;2020-05-29;   90623264,1;    11
26687461000178; ATHENA TOTAL RETURN INST II FIA;0;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO DE ACOES;59281253;19195480;Artigo 8º, Inciso II, 'a';ART8IIA; 1;ATHENA TOTAL RETURN INSTITUCIONAL II FUNDO DE INVESTIMENTO DE ACOES;2017-03-06;2017-03-06;NA;EM FUNCIONAMENTO NORMAL;2017-03-13;2017-03-13;2019-07-01;2020-06-30;Fundo de Ações;2017-03-06;NA;Aberto;N;N;NA;N; 20;O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBX_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho;2;NA;16578758.78;2020-05-29;NA;   1;0;2020-05-29;   16578758,8;    18
26718169000175; XP INVESTOR 30 FICFI AÇÕES;0;XP INVESTOR 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;62418140;07625200;Artigo 8º, Inciso II, 'a';ART8IIA; 1;XP INVESTOR 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2017-03-08;2017-03-07;NA;EM FUNCIONAMENTO NORMAL;2017-03-15;2017-03-15;2020-04-01;2021-03-31;Fundo de Ações;2017-03-07;Ibovespa;Aberto;S;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2;NA;604306101.97;2020-05-29;NA;  10;0;2020-05-29;  604306102,0;  3965
26773140000196; XP DIVIDENDOS 30 FIC FIA;0;XP DIVIDENDOS 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;62418140;07625200;Artigo 8º, Inciso II, 'a';ART8IIA; 1;XP DIVIDENDOS 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2017-04-07;2017-04-07;NA;EM FUNCIONAMENTO NORMAL;2017-04-26;2017-04-26;2020-04-01;2021-03-31;Fundo de Ações;2017-04-07;OUTROS;Aberto;S;N;NA;N;  0;NA;3.5;NA;95831879.80;2020-05-29;NA;   6;0;2020-05-29;   95831879,8;  2107
26845639000161; WNG FIC MULTIMERCADO CRÉDITO PRIVADO;0;WNG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;27463343;08541166;Artigo 8º, Inciso III;ART8III; 0;WNG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2017-06-07;2016-08-26;NA;EM FUNCIONAMENTO NORMAL;2018-10-19;2018-10-19;2019-10-01;2020-09-30;Fundo Multimercado;2016-08-26;OUTROS;Aberto;N;N;N;S;NA;NA;NA;NA;109969989.60;2020-05-29;NA;   6;0;2020-05-29;  109969989,6;    12
26845780000164; MIRAE ASSET PRÉ FUNDO DE ÍNDICE RENDA FIXA;0;MIRAE ASSET RENDA FIXA PRE FUNDO DE INDICE;01522368;09095455;Artigo 7º, Inciso IV, 'b';ART7IVB; 1;MIRAE ASSET RENDA FIXA PRE FUNDO DE INDICE;2018-08-07;2018-07-02;NA;EM FUNCIONAMENTO NORMAL;2018-08-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIIM;   6;0;NA;NA;NA
26845868000186; Access Diversified Dynamic FI Multimercado - Investimento no Exterior;0;ACCESS DIVERSIFIED DYNAMIC FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;01522368;02562663;Artigo 9-Aº, Inciso II;ART9AII; 1;ACCESS DIVERSIFIED DYNAMIC FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR;2018-02-19;2016-12-21;NA;EM FUNCIONAMENTO NORMAL;2018-02-22;2018-02-22;2020-03-01;2021-02-28;Fundo Multimercado;2016-12-21;NA;Aberto;N;N;S;S;  0;NA;0.02;NA;111107831.13;2020-05-29;NA;   1;0;2020-05-29;  111107831,1;    94
26956042000194; OCEANA VALOR 30 FUNDO DE INVESTIMENTOS EM COTAS DE FI DE AÇOES;0;OCEANA VALOR 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;02201501;09326542;Artigo 8º, Inciso II, 'a';ART8IIA; 0;OCEANA VALOR 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2017-06-23;2017-05-31;NA;EM FUNCIONAMENTO NORMAL;2017-06-30;2017-06-30;2019-07-01;2020-06-30;Fundo de Ações;2017-05-31;IBrX;Aberto;S;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2;NA;237859418.36;2020-05-29;NA;   4;0;2020-05-29;  237859418,4;    23
27385044000133; MZL IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;0;MZL IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;42066258;12678380;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;MZL IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;2017-04-04;2017-03-16;NA;EM FUNCIONAMENTO NORMAL;2017-04-20;2017-04-20;2020-01-01;2020-12-31;Fundo de Renda Fixa;2017-03-16;Índice de Mercado Andima todas NTN-B;Aberto;N;N;S;N;  0;NA;1.5;NA;56439824.70;2020-05-28;NA;   5;0;2020-05-29;   56439323,2;     7
