ident_ativo;nm_ativo;eh_fundo_vedado;nm_fundo;cnpj_admin;cnpj_gestor;enquad_sprev;enquad_sprev_pad;atende_art15;TP_FUNDO;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_EXERC;DT_FIM_EXERC;qtd_rpps_investindo;eh_investigado;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
19837544000130; FUNDO BRASIL DE INTERNACIONALIZAÇÃO DE EMPRESAS FIP;0;FUNDO BRASIL DE INTERNACIONALIZAÇÃO DE EMPRESAS FIP MULTIESTRATÉGIA II;30822936;10632282;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;FUNDO BRASIL DE INTERNACIONALIZAÇÃO DE EMPRESAS FIP MULTIESTRATÉGIA II;2014-04-28;2014-05-08;NA;EM FUNCIONAMENTO NORMAL;2014-07-16;2020-04-01;2021-03-31;   1;0;NA;NA;NA
19882173000109; BANRISUL PREVIDÊNCIA IPCA 2030 FI RENDA FIXA LP;0;BANRISUL PREVIDENCIA IPCA 2030 FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;92702067;93026847;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  21;0;2020-05-29;   25849987;    21
19882420000177; BANRISUL PREVIDÊNCIA IPCA 2024 FI RENDA FIXA LP;0;BANRISUL PREVIDENCIA IPCA 2024 FUNDO DE INVESTIMENTO RENDA FIXA LONGO PRAZO;92702067;93026847;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  95;0;2020-05-29;  125442897;    96
19909560000191; ISHARES S§P 500 FI EM COTAS DE FUNDO DE INDICE;0;ISHARES S&P 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;01522368;10979208;Artigo 9-Aº, Inciso II;ART9AII; 1;FIIM;ISHARES S&P 500 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE ÍNDICE - INVESTIMENTO NO EXTERIOR;2014-03-26;2014-03-13;NA;EM FUNCIONAMENTO NORMAL;2014-03-26;2020-04-01;2021-03-31;   8;0;NA;NA;NA
19997628000131; GÁVEA INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM PARTICIPAÇÕES;0;GÁVEA INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM PARTICIPAÇÕES;00066670;05669128;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;GÁVEA INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM PARTICIPAÇÕES;2014-04-03;2014-02-25;NA;EM FUNCIONAMENTO NORMAL;2015-02-09;2020-01-01;2020-12-31;   2;0;NA;NA;NA
20073335000147; RHODES FIC RENDA FIXA LP;1;RHODES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;11010779;11010779;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;NA;NA;NA
20139342000102; CAIXA BRASIL 2020 III TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2020 III TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  20;0;2020-05-29;  125911528;    21
20139534000100; CAIXA BRASIL 2030 III TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2030 III TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  25;0;2020-05-29;  351044404;    27
20139534001000; CAIXA BRASIL 2030 III TÍTULOS PÚBLICOS FI RENDA FIXA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;NA;NA;NA
20139595000178; Caixa FI Brasil 2024 IV TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2024 IV TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  71;0;2020-05-29; 1412725707;    74
20216216000104; BRADESCO INSTITUCIONAL FIC FI RF IMA-B 5;0;BRADESCO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA IMA-B 5;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 132;0;2020-05-29;  889703632;   118
20227405000174; Belsul FIDC 500 Sênior;0;BELSUL 500 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;62285390;62285390;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FIDC;BELSUL 500 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2014-05-21;2014-07-30;NA;EM SITUAÇÃO ESPECIAL;2015-02-27;2019-07-01;2020-06-30;   3;0;NA;NA;NA
20230719000126; BANESTES LIQUIDEZ REFERENCIADO DI;0;BANESTES LIQUIDEZ FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;28127603;28156057;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  14;0;2020-05-29; 1967279723;   111
20354935000183; Itaú Private Index Ibovespa FIC;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;2020-05-29;  461903009;   610
20468531000110; GGR INSTITUCIONAL IMA-B 5 FI RENDA FIXA;1;GGR INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA IMA-B 5;02671743;11333851;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;  10;0;2020-05-29;   66483097;    10
20658576000158; MOAT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;0;MOAT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;62418140;18730786;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;2020-05-29; 1784922964;  3005
20716161000193; BB Recebíveis Imobiliários FII - BBIM11;0;BB RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30822936;03864607;Artigo 8º, Inciso IV, 'b';ART8IVB; 1;F.I.I.;BB RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-09-12;2014-07-22;NA;EM FUNCIONAMENTO NORMAL;2014-09-12;2020-01-01;2020-12-31;  20;0;NA;NA;NA
20734931000120; BB PREVID RF TITULOS PUBL X;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS X FUNDO DE INVESTIMENTO  CNPJ: 20.734.931/0001-20;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  92;0;2020-05-29;  553810071;    93
20734937000106; BB PREVIDENCIARIO RF TP IX FI;0;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS IX FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 183;0;2020-05-29;   32559354;    63
20886575000160; FP2 MULTIESTRATÉGIA FIP;1;FP2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;28376231;28376231;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;FP2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;2014-11-26;2014-12-04;NA;EM FUNCIONAMENTO NORMAL;2015-03-04;2019-07-01;2020-06-30;  16;0;NA;NA;NA
20887259000103; SINGAPORE FIC RENDA FIXA;1;SINGAPORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM RENDA FIXA;42066258;12678380;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   7;0;NA;NA;NA
21005667000157; FI REFERENCIAL IRF-M1 T. PUB RF;0;BANESTES REFERENCIAL FUNDO DE INVESTIMENTO RENDA FIXA IRF-M1;28127603;28156057;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  19;0;2020-05-29;  208974591;    21
21007180000103; BANRISUL FOCO IDKA IPCA 2A FI RENDA FIXA;0;BANRISUL FOCO IDKA IPCA 2A FUNDO DE INVESTIMENTO RENDA FIXA;92702067;93026847;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 176;0;2020-05-29;  698953504;   783
21098129000154; BTG PACTUAL TIMBERLAND FUND I - FIQ DE FIP;0;BTG PACTUAL TIMBERLAND FUND I - FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM PARTICI;00360305;09631542;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;BTG PACTUAL TIMBERLAND FUND I - FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM PARTICI;2014-10-10;2014-10-02;NA;EM FUNCIONAMENTO NORMAL;2015-07-21;2020-03-01;2021-02-28;  10;0;NA;NA;NA
21144683000120; SAFRA INSTITUCIONAL FI RENDA FIXA REFERENCIADO DI;0;SAFRA INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;06947853;03017677;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   2;0;2020-05-29;    9197088;     2
21287421000115; Bradesco FIC Macro Institucional Multimercado;0;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MACRO INSTITUCIONAL;60746948;62375134;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  22;0;2020-05-29;  209223125;    24
21307581000189; BNB INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;0;BNB INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA;62318407;07237373;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  12;0;2020-05-29;  466868922;   260
21321454000134; BRADESCO INSTITUCIONAL FI AÇÕES BDR NÍVEL I;0;BRADESCO INSTITUCIONAL FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;60746948;62375134;Artigo 9-Aº, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   2;0;2020-05-29;   20034085;     4
21331225000109; EDUCAÇÃO BR MULTIESTRATEGIA FIP;1;EDUCAÇÃO BR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;11010779;11010779;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;EDUCAÇÃO BR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;2015-02-10;2015-03-03;NA;EM FUNCIONAMENTO NORMAL;2015-09-29;2020-04-01;2021-03-31;   1;0;NA;NA;NA
21407758000119; IT NOW IBOVESPA FUNDO DE ÍNDICE;0;IT NOW IBOVESPA FUNDO DE ÍNDICE;60701190;60701190;Artigo 8º, Inciso I, 'b';ART8IB; 1;FIIM;IT NOW IBOVESPA FUNDO DE ÍNDICE;2016-06-13;2016-05-31;NA;EM FUNCIONAMENTO NORMAL;2016-07-29;2020-04-01;2021-03-31;  12;0;NA;NA;NA
21470644000113; BB FIA BDR Nível I;0;BB FUNDO DE INVESTIMENTO EM AÇÕES-BDR NÍVEL I;30822936;30822936;Artigo 9ºA, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   2;0;2020-05-29;  269132544;     4
21498349000175; NOVA RAPOSO MULTIESTRATÉGIA FIP;0;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NOVA RAPOSO - MULTIESTRATÉGIA;03384738;03384738;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES NOVA RAPOSO - MULTIESTRATÉGIA;2015-11-11;2014-11-13;NA;EM FUNCIONAMENTO NORMAL;2017-04-13;2020-01-01;2020-12-31;   1;0;NA;NA;NA
21518635000155; MONZA FIC MULTIMERCADO CRÉDITO PRIVADO LP;1;MONZA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMEN MULTIMERCADO LONGO PRAZO - CP;42066258;12678380;Artigo 8º, Inciso III;ART8III; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;NA;NA;NA
21595829000154; SAFRA S&P REAIS PB FIC MULTMERCADO;0;SAFRA S&P REAIS PB FUNDO DE INVESTIMENTO MULTIMERCADO;06947853;03017677;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  33;0;2020-05-29;  405852854;    46
21743480000150; BANRISUL ABSOLUTO FI RENDA FIXA LP;0;BANRISUL ABSOLUTO FUNDO DE INVESTIMENTO RENDA FIXA LP;92702067;93026847;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 185;0;2020-05-29;  649050239;   109
21827663000154; XP LONG SHORT 60 FIC MULTIMERCADO;0;XP LONG SHORT 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02201501;07625200;Artigo 8º, Inciso III;ART8III; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   9;0;2020-05-29;  153752096;  2498
21838150000149; ITAÚ INSTITUCIONAL ALOCAÇÃO DINÂMICA RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIM;0;ITAÚ INSTITUCIONAL ALOCAÇÃO DINÂMICA RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIM;60701190;60701190;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 256;0;2020-05-29; 5202369354;   285
21862783000192; CAM THRONE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES IMOBILIÁRIO;1;CAM THRONE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES IMOBILIÁRIO MULTIESTRATÉGIA;62285390;08541166;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;CAM THRONE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES IMOBILIÁRIO MULTIESTRATÉGIA;2015-04-29;2015-01-28;NA;EM FUNCIONAMENTO NORMAL;2016-08-25;2020-05-01;2021-04-30;   2;0;NA;NA;NA
21918896000162; CAIXA BRASIL IPCA XVI RENDA FIXA CREDITO PRIVADO;0;FUNDO DE INVESTIMENTO CAIXA BRASIL IPCA XVI RENDA FIXA CRÉDITO PRIVADO;00360305;00360305;Artigo 7º, Inciso VII, 'b';ART7VIIB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 103;0;2020-05-29;  179285885;    71
21918953000103; CAIXA FI BRASIL 2018 TP RF;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;  53;0;NA;NA;NA
21919953000128; CAIXA BRASIL 2020 IV TÍTULOS PÚBLICOS FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2020 IV TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 101;0;2020-05-29;  991231960;   107
21937782000160; MULTINVEST INSTITUCIONAL FI RF - M1 LP;1;MULTINVEST INSTITUCIONAL FUNDO DE INVESTIMENTO RENDA FIXA IMAB-5;11010779;12564465;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   7;0;NA;NA;NA
22051699000151; BB SIMPLES;0;BB RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   9;0;2020-05-29;11065247063;368360
22282992000120; Western Asset Macro Opprotunities FIM IE;0;WESTERN ASSET MACRO OPPORTUNITIES FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;01522368;07437241;Artigo 9-Aº, Inciso II;ART9AII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   5;0;2020-05-29;  870971418;    55
22283040000120; FIRF KANSAI IMA-B 100% TP;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;NA;NA;NA
22406951000106; CAM VANGUARDA IMOBILIÁRIO MULTIESTRATÉGIA FIP;1;CAM VANGUARDA IMOBILIÁRIO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;23863529;18606232;Artigo 8º, Inciso IV, 'a';ART8IVA; 0;FIP;CAM VANGUARDA IMOBILIÁRIO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA;2015-06-02;2015-07-06;NA;EM FUNCIONAMENTO NORMAL;2016-05-09;2019-09-01;2020-08-31;   2;0;NA;NA;NA
22489410000180; FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VENTURE BRASIL CENTRAL;1;VENTURE BRASIL CENTRAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE;33850686;18190296;Artigo 8º, Inciso IV, 'a';ART8IVA; 1;FIP;VENTURE BRASIL CENTRAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE;2015-05-29;2015-06-08;NA;EM FUNCIONAMENTO NORMAL;2016-05-03;2020-03-01;2021-02-28;   1;0;NA;NA;NA
22632237000128; BB ACOES GLOBAIS FC FIA BDR NIVEL I;0;BB AÇÕES GLOBAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES - BDR NÍVEL I;30822936;30822936;Artigo 9ºA, Inciso III;ART9AIII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  16;0;2020-05-29;  264709340; 12838
22662135000155; HIX Capital Institucional FI Ações;0;HIX CAPITAL INSTITUCIONAL FUNDO DE INVESTIMENTO DE AÇÕES;02201501;14205023;Artigo 8º, Inciso II, 'a';ART8IIA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;2020-05-29;  167295874;  2378
22773421000198; WESTERN ASSET SOBERANO II FICFI RF REF SELIC;0;WESTERN ASSET SOBERANO II FIC FI RENDA FIXA REFERENCIADO SELIC;01522368;07437241;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;2020-05-29;  124989895;   598
22790987000128; CAIXA FIC CAP PROT BOLSA DE VALORES;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAPITAL PROT BOLSA DE VALORES II MULT;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   7;0;2020-05-29;  103361423;   723
22791028000127; CAIXA FI BRASIL 2020 V TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2020 V TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  44;0;2020-05-29;  255375409;    45
22791074000126; CAIXA FI BRASIL 2024 VI TP RF;0;FUNDO DE INVESTIMENTO CAIXA BRASIL 2024 VI TÍTULOS PÚBLICOS RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  16;0;2020-05-29;  215573327;    17
22791329000150; CAIXA FI RENDA FIXA SIMPLES LP;0;FUNDO DE INVESTIMENTO CAIXA RENDA FIXA SIMPLES LONGO PRAZO;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  40;0;2020-05-29; 8220301972;837777
23033577000103; ILLUMINATI FIDC;1;ILLUMINATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;00806535;07250864;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FIDC;ILLUMINATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2015-08-19;2015-11-17;NA;EM FUNCIONAMENTO NORMAL;2016-01-14;2020-01-01;2020-12-31;   8;0;NA;NA;NA
23176675000191; BTG PACTUAL 2024 TÍTULOS PÚBLICOS FI RENDA FIXA;0;BTG PACTUAL 2024 TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO RENDA FIXA;59281253;29650082;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;2020-05-29;   52550676;     6
23215008000170; CAIXA MATRIZ FI RENDA FIXA;0;FUNDO DE INVESTIMENTO CAIXA BRASIL MATRIZ RENDA FIXA;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;  61;0;2020-05-29; 1138535180;    56
23215097000155; CAIXA BRASIL GESTÃO ESTRATÉGICA FI RENDA FIXA;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL GESTÃO ESTRATÉGICA RENDA FIXA;00360305;00360305;Artigo 7º, Inciso I, 'b';ART7IB; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 717;0;2020-05-29;12026220422;   752
23471975000101; PHENOM CAPITAL FIC MULTIMERCADO LP;1;PHENOM CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;92904564;19182613;Artigo 8º, Inciso III;ART8III; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   4;0;2020-05-29;  209795146;     6
23731629000107; ITAÚ INSTITUCIONAL AÇÕES PHOENIX FIC FI;0;ITAÚ INSTITUCIONAL AÇÕES PHOENIX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;60701190;60701190;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 127;0;2020-05-29; 1596760932;   163
23773301000153; ANGÁ SABEMI CONSIGNADOS V FIDC SENIOR;0;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS V;52904364;09452272;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS V;2015-12-09;2015-11-19;NA;EM FUNCIONAMENTO NORMAL;2016-04-19;2020-03-01;2021-02-28;   1;0;NA;NA;NA
23872712000104; WESTERN ASSET MACRO OPPORTUNITIES CLASSE DOLAR FIM;0;WESTERN ASSET MACRO OPPORTUNITIES CLASSE DÓLAR FI MULTIMERCADO INVESTIMENTO NO EXTERIOR;01522368;07437241;Artigo 9-Aº, Inciso II;ART9AII; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   1;0;2020-05-29;   69639367;   241
23875817000109; Vinci Fatorial Dinamico FIA;0;VINCI FATORIAL DINÂMICO FUNDO DE INVESTIMENTO EM AÇÕES;00066670;13421810;Artigo 8º, Inciso II, 'a';ART8IIA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA;   5;0;2020-05-29;  166345892;    75
23876086000116; JT PREV DESENVOLVIMENTO HABITACIONAL FII - JTPR11;1;JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB;00806535;11916849;Artigo 8º, Inciso IV, 'b';ART8IVB; 0;F.I.I.;JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB;2016-03-23;2015-12-10;NA;EM FUNCIONAMENTO NORMAL;2016-11-16;2019-07-01;2020-06-30;   7;0;NA;NA;NA
23896287000185; PYXIS INSTITUCIONAL IMA-B FI RENDA FIXA;1;FUNDO DE INVESTIMENTO DE RENDA FIXA PYXIS INSTITUCIONAL IMA-B;00806535;22119959;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   6;0;2020-05-29;   33629658;     6
23948236000150; TERRA NOVA IMA-B FIC RENDA FIXA;1;TERRA NOVA IMAB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA;42066258;12678380;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   7;1;NA;NA;NA
23948956000115; MULTINVEST GRAU DE INVESTIMENTO FIC FI DE RENDA FIXA;0;MULTINVEST GRAU DE INVESTIMENTO FIC FIRF;72027832;12564465;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;   4;0;2020-05-29;   17146588;     6
23954899000187; TOWER BRIDGE II IMA-B 5 FI RENDA FIXA;1;TOWER II RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;42066258;42066258;Artigo 7º, Inciso IV, 'a';ART7IVA; 0;NA;NA;NA;NA;NA;NA;NA;NA;NA;  25;0;NA;NA;NA
23956882000169; Sul Brasil FIDC Aberto Multisetorial;0;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ABERTO MULTISSETORIAL;13486793;13486793;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FIDC;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ABERTO MULTISSETORIAL;2016-03-14;2015-12-11;NA;EM FUNCIONAMENTO NORMAL;2016-07-06;2020-02-01;2021-01-31;   5;0;NA;NA;NA
23957101000150; SUL INVEST FIDC ABERTO - SENIOR;0;SUL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL;62285390;24515907;Artigo 7º, Inciso VII, 'a';ART7VIIA; 0;FIDC;SUL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL;2016-03-11;2015-12-11;NA;LIQUIDAÇÃO;2018-09-28;2020-02-01;2021-01-31;   5;0;NA;NA;NA
24022566000182; BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA IDKA PRE 2;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA IDKA PRÉ 2;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;NA;NA;NA;NA;NA;NA;NA;NA;NA; 119;0;2020-05-29;  956403313;   110
